index,Open,High,Low,Close,Volume,EURJPY_Open,EURJPY_High,EURJPY_Low,EURJPY_Close,EURJPY_Volume,AUDJPY_Open,AUDJPY_High,AUDJPY_Low,AUDJPY_Close,AUDJPY_Volume,USDJPY_Open,USDJPY_High,USDJPY_Low,USDJPY_Close,USDJPY_Volume,barclays_Open,barclays_High,barclays_Low,barclays_Close,barclays_Volume,mitsui_Open,mitsui_High,mitsui_Low,mitsui_Close,mitsui_Volume,nissan_Open,nissan_High,nissan_Low,nissan_Close,nissan_Volume,honda_Open,honda_High,honda_Low,honda_Close,honda_Volume,sony_Open,sony_High,sony_Low,sony_Close,sony_Volume,sonia_tona_diff_tona_sonia_difference,Close_weighted_moving_average,Close_weighted_moving_std_dev,Close_upper_band,Close_lower_band,Close_RSI
2020-12-05,131.318,131.933,130.645,134.646,223122.8681,116.212,116.41,115.69,115.783,240122279785.1565,69.313,69.761,68.89,69.084,207904.1383,107.121,107.276,106.742,107.024,127977820068.35976,99.99,100.88,97.992,98.261,209899999.6185,1575.0,1602.0,1573.0,1586.0,25680000.4244,360.0,369.0,360.0,363.0,18199999.5709,2462.0,2555.0,2457.0,2529.0,24299999.9522,7004.0,7078.0,6982.0,7074.0,22010000.1098,0.0813,137.99845,2.959436725832516,143.91732345166503,132.07957654833496,41.556236388468434
2020-12-06,134.646,134.646,134.646,134.694,0.0,120.865,120.865,120.865,120.865,0.0,73.715,73.715,73.715,73.715,0.0,107.379,107.379,107.379,107.379,0.0,116.576,116.576,116.576,116.576,0.0,1677.0,1677.0,1677.0,1677.0,0.0,422.0,422.0,422.0,422.0,0.0,2817.0,2817.0,2817.0,2817.0,0.0,7412.0,7412.0,7412.0,7412.0,0.0,0.0813,137.84355,3.050486906345452,143.9445238126909,131.74257618730908,41.02506797780007
2020-12-07,134.895,135.482,134.586,139.708,137835.8191,120.798,121.964,120.798,121.703,226672667709.35083,74.292,75.007,74.19,74.456,180546.6002,106.886,107.317,106.787,107.29,142951949890.13712,120.515,120.774,116.647,119.912,203220001.2208,1561.0,1561.0,1561.0,1561.0,0.0,374.0,374.0,374.0,374.0,0.0,2642.0,2642.0,2642.0,2642.0,0.0,7782.0,7782.0,7782.0,7782.0,0.0,0.079,137.95,3.0777939125966114,144.1055878251932,131.79441217480678,49.884468078371775
2020-12-08,139.315,140.205,139.216,135.798,168204.5599,125.974,126.755,125.884,126.31,240850149230.9571,76.524,76.701,76.314,76.43,178526.8493000001,106.898,107.049,106.565,106.922,189400459167.48077,110.396,111.66,108.167,108.429,132470001.2206,1772.0,1792.0,1771.0,1774.0,43269999.980900005,418.0,424.0,416.0,416.0,14810000.002399998,2758.0,2787.0,2729.0,2763.0,33049999.475500003,8649.0,8722.0,8639.0,8696.0,15600000.2027,0.079,137.84295,3.115202797740173,144.07335559548034,131.61254440451967,45.077512728104786
2020-12-09,135.798,135.798,135.798,136.428,0.0,125.742,125.742,125.742,125.742,0.0,77.293,77.293,77.293,77.293,0.0,106.142,106.142,106.142,106.142,0.0,102.772,102.772,102.772,102.772,0.0,1926.0,1926.0,1926.0,1926.0,0.0,412.0,412.0,412.0,412.0,0.0,2654.0,2654.0,2654.0,2654.0,0.0,8213.0,8213.0,8213.0,8213.0,0.0,0.0834,137.7674,3.1310329790318328,144.02946595806367,131.50533404193635,47.099054570533625
2020-12-10,137.617,137.771,136.369,138.046,163382.7207,124.403,124.468,123.806,123.88,186116127685.54712,75.923,75.957,75.44,75.513,162964.0697,105.34,105.627,105.273,105.471,121684471069.33627,105.927,106.29,101.669,102.028,75099999.42789999,1835.0,1839.0,1825.0,1829.0,21249999.7615,381.0,383.0,379.0,383.0,13540000.0215,2576.0,2576.0,2538.0,2558.0,25154999.4351,7873.0,7909.0,7844.0,7905.0,15470000.2669,0.0828,137.77275,3.131433014400866,144.03561602880174,131.50988397119826,49.44943295713539
2020-12-11,137.844,138.51,137.538,137.506,162660.61010000002,124.087,124.3,123.66,123.802,196678259765.6251,76.014,76.302,75.758,76.008,131998.4313,105.126,105.161,104.562,104.592,145300470214.844,130.416,135.653,129.414,134.14,228449996.9483,1800.0,1802.0,1768.0,1779.0,47197498.7984,412.0,445.0,412.0,445.0,41315000.0571,2925.0,2940.0,2876.0,2909.0,54202500.3433,9239.0,9539.0,9224.0,9316.0,27585000.1572,0.0802,137.687,3.113115278436936,143.91323055687388,131.46076944312614,48.7268988283681
2020-12-12,137.506,137.506,137.506,138.632,0.0,125.959,125.959,125.959,125.959,0.0,78.33,78.33,78.33,78.33,0.0,103.996,103.996,103.996,103.996,0.0,136.02,136.02,136.02,136.02,0.0,1925.0,1925.0,1925.0,1925.0,0.0,554.0,554.0,554.0,554.0,0.0,3063.0,3063.0,3063.0,3063.0,0.0,9860.0,9860.0,9860.0,9860.0,0.0,0.0802,137.64294999999998,3.0920797714731125,143.8271095429462,131.45879045705377,49.58092754702925
2020-12-13,138.943,139.43,138.262,139.521,170303.2776,126.226,126.513,125.916,126.33,204095191650.3908,78.517,78.704,78.275,78.355,141548.44090000002,103.992,104.102,103.512,104.033,112735800048.82848,138.38,144.96,138.38,142.43,211067502.9757,1905.0,1943.0,1905.0,1921.0,30237500.4291,551.0,564.0,546.0,558.0,17849999.7854,3014.0,3057.0,3003.0,3043.0,35524999.9165,9818.0,9826.0,9751.0,9786.0,13589999.9737,0.0802,137.62994999999998,3.083151352191718,143.79625270438342,131.46364729561654,49.38835470085466
2020-12-14,138.56,139.599,138.277,139.743,170312.2904,126.349,126.589,125.95,125.954,180547341247.55905,78.354,78.543,78.145,78.345,117711.2008,104.047,104.152,103.607,103.675,86807669433.59418,140.836,145.194,140.69,144.83,252707500.4577,1902.0,1905.0,1880.0,1881.0,25127500.0571,558.0,571.0,554.0,567.0,22164999.962,3023.0,3069.0,3015.0,3062.0,49830000.4006,9798.0,9821.0,9694.0,9713.0,21280000.2098,0.0774,137.6551,3.0989870314423653,143.85307406288473,131.45712593711528,45.63165294235787
2020-12-15,139.545,140.063,139.146,140.057,191991.7975,125.952,126.345,125.704,126.202,201200431304.93192,78.346,78.431,78.124,78.376,134971.3199,103.674,103.918,103.26,103.463,98883119995.11752,144.012,149.532,143.607,144.414,204534999.8473,1913.0,1921.0,1908.0,1919.0,24864999.6519,573.0,586.0,573.0,584.0,16337500.0954,3090.0,3099.0,3040.0,3051.0,26740000.3671,9741.0,9765.0,9691.0,9754.0,15692499.876,0.0721,137.7356,3.1412627765875265,144.01812555317505,131.45307444682496,45.506571190291304
2020-12-16,139.771,140.445,139.574,139.728,180338.3901,126.204,126.519,126.013,126.469,197610119873.04712,78.398,78.821,78.286,78.547,123181.1698,103.468,103.561,102.873,103.092,102165679199.21938,144.32,147.88,143.453,145.547,191732498.1691,1913.0,1914.0,1902.0,1908.0,19527499.9142,587.0,587.0,574.0,575.0,16949999.8688,3057.0,3058.0,3019.0,3027.0,36445000.1717,9808.0,10046.0,9786.0,10001.0,20892500.5197,0.0808,137.79964999999999,3.1694647111552867,144.13857942231056,131.46072057768941,64.73572246768131
2020-12-17,140.029,140.321,139.311,139.728,168813.0207,126.467,127.013,126.383,126.586,182111819702.14883,78.55,78.824,78.437,78.692,125031.0112,103.083,103.595,103.083,103.281,95299709838.8676,144.79,145.716,142.631,144.835,170272500.0382,1902.0,1919.0,1900.0,1916.0,26247500.1812,566.0,586.0,566.0,582.0,29725000.500600003,3047.0,3096.0,3042.0,3089.0,40747499.466000006,10066.0,10537.0,10066.0,10226.0,32420000.076400004,0.0757,137.86370000000002,3.1960670584486888,144.2558341168974,131.47156588310264,61.2375213598346
2020-12-18,139.728,139.728,139.728,139.728,0.0,126.586,126.586,126.586,126.586,0.0,78.692,78.692,78.692,78.692,0.0,103.281,103.281,103.281,103.281,0.0,144.835,144.835,144.835,144.835,0.0,1916.0,1916.0,1916.0,1916.0,0.0,582.0,582.0,582.0,582.0,0.0,3089.0,3089.0,3089.0,3089.0,0.0,10226.0,10226.0,10226.0,10226.0,0.0,0.0703,137.90275,3.214716372443889,144.33218274488777,131.47331725511222,74.02293852258529
2020-12-19,139.728,139.728,139.728,139.058,0.0,126.586,126.586,126.586,126.586,0.0,78.692,78.692,78.692,78.692,0.0,103.281,103.281,103.281,103.281,0.0,144.835,144.835,144.835,144.835,0.0,1916.0,1916.0,1916.0,1916.0,0.0,582.0,582.0,582.0,582.0,0.0,3089.0,3089.0,3089.0,3089.0,0.0,10226.0,10226.0,10226.0,10226.0,0.0,0.0703,137.8567,3.189910097726036,144.23652019545207,131.4768798045479,64.40888308295236
2020-12-20,138.695,139.527,136.962,138.428,276517.0397,126.499,126.614,125.91,126.494,285743110839.84393,78.513,78.639,77.492,78.344,202448.49970000004,103.498,103.89,103.251,103.32,137694409667.9689,139.99,141.82,135.172,141.136,429685001.3734,1914.0,1914.0,1887.0,1902.0,31729999.9,580.0,580.0,551.0,562.0,20455000.1622,3065.0,3074.0,2991.0,3017.0,49927499.7711,10371.0,10537.0,10260.0,10416.0,32882500.648500003,0.0703,137.6387,2.9770453932850107,143.59279078657002,131.68460921342998,61.74804933299779
2020-12-21,139.068,139.147,137.995,139.695,215098.4805,126.474,126.657,125.991,126.042,224784758911.13303,78.346,78.419,77.849,77.941,207369.3874,103.327,103.735,103.28,103.639,103439370117.1877,140.709,146.612,140.709,145.948,150209999.0844,1887.0,1889.0,1867.0,1872.0,26660000.3242,552.0,569.0,552.0,557.0,28937500.0,2993.0,2996.0,2967.0,2980.0,46502499.81869999,10231.0,10261.0,10000.0,10031.0,28879999.3991,0.0697,137.46435,2.726916733427647,142.91818346685528,132.0105165331447,49.94648003293534
2020-12-22,138.429,140.313,138.362,140.325,220529.8584,126.046,126.378,125.935,126.184,210931737365.72305,77.933,78.584,77.898,78.405,132979.52089999997,103.634,103.652,103.355,103.545,94286428833.008,145.134,151.56,144.687,150.849,194617499.3515,1880.0,1880.0,1851.0,1864.0,36807499.1704,558.0,559.0,535.0,541.0,21252499.6996,2957.0,2967.0,2888.0,2909.0,29409999.311,10106.0,10147.0,10000.0,10136.0,19479999.780600004,0.068,137.8544,2.5341759046650743,142.92275180933015,132.78604819066985,75.53299492385793
2020-12-23,139.652,141.211,139.648,140.101,158673.5604,126.154,126.499,126.078,126.168,134311040283.20338,78.422,78.844,78.362,78.622,107284.2502,103.531,103.767,103.501,103.625,77455310760.4985,154.0,157.936,153.253,155.2,112682498.9319,1887.0,1891.0,1871.0,1874.0,35369999.8856,557.0,562.0,549.0,551.0,14225000.0239,2965.0,2989.0,2932.0,2944.0,36194999.5755,10181.0,10196.0,10031.0,10076.0,18325000.0476,0.0668,138.12295,2.469411361245537,143.06177272249107,133.18412727750894,71.71060409031816
2020-12-24,140.378,140.764,140.069,140.101,3893.230000000001,126.181,126.385,125.999,126.168,7905280067.4439,78.641,78.776,78.42,78.684,3558.8500000000004,103.573,103.67,103.423,103.423,8827450126.6481,155.2,155.2,155.2,155.2,0.0,1874.0,1874.0,1874.0,1874.0,0.0,551.0,551.0,551.0,551.0,0.0,2944.0,2944.0,2944.0,2944.0,0.0,10076.0,10076.0,10076.0,10076.0,0.0,0.0684,138.58355,1.8238400632490461,142.2312301264981,134.9358698735019,65.01973395702399
2020-12-25,140.101,140.101,140.101,140.101,0.0,126.168,126.168,126.168,126.168,0.0,78.684,78.684,78.684,78.684,0.0,103.423,103.423,103.423,103.423,0.0,155.2,155.2,155.2,155.2,0.0,1874.0,1874.0,1874.0,1874.0,0.0,551.0,551.0,551.0,551.0,0.0,2944.0,2944.0,2944.0,2944.0,0.0,10076.0,10076.0,10076.0,10076.0,0.0,0.0684,138.85629999999998,1.59789272744383,142.05208545488765,135.6605145451123,70.59196952864637
2020-12-26,140.101,140.101,140.101,139.563,0.0,126.168,126.168,126.168,126.168,0.0,78.684,78.684,78.684,78.684,0.0,103.423,103.423,103.423,103.423,0.0,155.2,155.2,155.2,155.2,0.0,1874.0,1874.0,1874.0,1874.0,0.0,551.0,551.0,551.0,551.0,0.0,2944.0,2944.0,2944.0,2944.0,0.0,10076.0,10076.0,10076.0,10076.0,0.0,0.0684,139.09975,1.2670165485137324,141.63378309702748,136.56571690297253,58.14808331874662
2020-12-27,140.262,140.569,139.474,139.866,166981.7407,126.094,126.955,126.046,126.773,175974988494.8734,78.67,78.881,78.477,78.637,112855.6099,103.511,103.898,103.405,103.778,79943090087.891,155.2,155.2,155.2,155.2,0.0,1914.0,1919.0,1891.0,1897.0,31672499.6567,557.0,559.0,547.0,551.0,14592500.0906,2942.0,2944.0,2895.0,2921.0,26592500.090500005,9977.0,10206.0,9977.0,10161.0,18265000.1049,0.0684,139.10765,1.2714933315210106,141.65063666304204,136.56466333695798,53.364540667057014
2020-12-28,139.596,140.165,139.505,140.572,239786.6094,126.804,127.231,126.702,126.891,160940460571.28952,78.642,78.956,78.591,78.753,186341.5314,103.788,103.83,103.463,103.568,73921759613.0371,155.2,155.2,155.2,155.2,0.0,1875.0,1910.0,1872.0,1909.0,36552500.1287,554.0,570.0,554.0,569.0,25055000.5437,2906.0,2931.0,2885.0,2930.0,41067499.6376,10321.0,10467.0,10311.0,10391.0,25375000.1192,0.0684,139.34634999999997,1.0454964710844623,141.4373429421689,137.25535705783105,57.38727499554455
2020-12-29,139.841,140.662,139.705,141.168,185966.7895,126.859,127.133,126.463,126.91,181940809051.514,78.776,79.397,78.711,79.298,107501.64070000002,103.571,103.587,102.961,103.183,87016859741.2113,148.571,152.929,148.55,148.675,137060000.41959998,1890.0,1902.0,1886.0,1890.0,32102499.9618,558.0,564.0,554.0,560.0,14797499.8951,2886.0,2899.0,2863.0,2879.0,23657500.2671,10316.0,10352.0,10186.0,10299.0,24527500.152500004,0.0673,139.58335,0.871974666156522,141.32729933231303,137.83940066768696,59.42643814695417
2020-12-30,140.579,141.248,140.357,141.168,179319.54019999996,126.8,126.98,126.078,126.121,159449700927.7345,79.273,79.79,79.206,79.384,111437.5092,103.18,103.316,102.996,103.259,72755110107.4222,144.395,148.572,144.345,147.76,87925000.1909,1890.0,1890.0,1890.0,1890.0,0.0,560.0,560.0,560.0,560.0,0.0,2879.0,2879.0,2879.0,2879.0,0.0,10299.0,10299.0,10299.0,10299.0,0.0,0.081,139.73945,0.8616624980375015,141.462774996075,138.016125003925,62.940330697339974
2020-12-31,141.168,141.168,141.168,141.168,0.0,126.121,126.121,126.121,126.121,0.0,79.384,79.384,79.384,79.384,0.0,103.259,103.259,103.259,103.259,0.0,147.76,147.76,147.76,147.76,0.0,1890.0,1890.0,1890.0,1890.0,0.0,560.0,560.0,560.0,560.0,0.0,2879.0,2879.0,2879.0,2879.0,0.0,10299.0,10299.0,10299.0,10299.0,0.0,0.081,139.92255,0.7429927728615174,141.40853554572303,138.43656445427698,62.940330697339974
2021-01-01,141.168,141.168,141.168,143.463,0.0,126.121,126.121,126.121,126.121,0.0,79.384,79.384,79.384,79.384,0.0,103.259,103.259,103.259,103.259,0.0,147.76,147.76,147.76,147.76,0.0,1890.0,1890.0,1890.0,1890.0,0.0,560.0,560.0,560.0,560.0,0.0,2879.0,2879.0,2879.0,2879.0,0.0,10299.0,10299.0,10299.0,10299.0,0.0,0.081,140.1641,1.0308674374926357,142.22583487498525,138.10236512501473,73.7625652118589
2021-01-02,143.349,143.772,143.127,148.851,147847.11920000002,126.531,126.822,126.267,126.417,172433270935.0588,79.943,80.366,79.538,79.849,172864.91980000003,104.928,105.173,104.828,104.969,76036460205.0785,135.447,140.716,135.447,140.433,202089999.1989,1928.0,1942.0,1921.0,1940.0,42502499.8188,539.0,557.0,534.0,554.0,40037499.9047,2782.0,2812.0,2777.0,2802.0,74500000.95369999,10415.0,10565.0,10300.0,10436.0,40102499.9618,0.081,140.63060000000002,2.1871307183034028,145.00486143660683,136.2563385633932,88.93217778484538
2021-01-03,148.658,149.191,148.111,152.963,156448.0208,128.625,129.075,128.181,128.982,205652930175.78152,82.95,83.635,82.625,83.41,193241.04990000004,106.761,106.957,106.676,106.684,81166409790.03922,160.411,163.995,159.65,162.696,273987499.2371,2301.0,2315.0,2241.0,2253.0,26992499.8283,588.0,591.0,578.0,584.0,24367500.0071,3020.0,3060.0,2960.0,2997.0,54962500.095400006,11536.0,11556.0,11240.0,11352.0,36932499.8857,0.081,141.29160000000002,3.5052525308831806,148.30210506176638,134.28109493823365,95.25499719783299
2021-01-04,152.976,153.198,152.698,150.988,172794.03129999997,130.22,130.317,129.966,130.138,93571260131.8364,84.234,84.484,84.029,84.058,87960.36140000001,110.595,110.748,110.373,110.638,94031090179.4436,183.927,183.927,183.927,183.927,0.0,2277.0,2277.0,2199.0,2224.0,18162500.143000003,590.0,594.0,579.0,580.0,18485000.1336,3305.0,3326.0,3266.0,3274.0,52044999.122700006,11911.0,12191.0,11911.0,12191.0,35182499.6473,0.0659,141.83814999999998,4.103725576582234,150.04560115316445,133.63069884683551,83.67626886145408
2021-01-05,150.988,150.988,150.988,155.198,0.0,131.386,131.386,131.386,131.386,0.0,84.301,84.301,84.301,84.301,0.0,109.296,109.296,109.296,109.296,0.0,176.286,176.286,176.286,176.286,0.0,2303.0,2303.0,2303.0,2303.0,0.0,548.0,548.0,548.0,548.0,0.0,3228.0,3228.0,3228.0,3228.0,0.0,10931.0,10931.0,10931.0,10931.0,0.0,0.0675,142.61165,5.03690340622943,152.68545681245885,132.53784318754114,86.54838551137763
2021-01-06,154.836,155.5,154.758,153.485,123124.3891,133.707,134.07,133.646,133.749,168672850830.0782,84.851,85.189,84.762,84.916,105869.3104,109.467,109.884,109.409,109.547,66622929962.15831,185.535,186.553,184.139,186.253,176925003.05179998,2460.0,2533.0,2450.0,2532.0,33395000.457700003,547.0,556.0,546.0,553.0,19264999.9262,3446.0,3522.0,3431.0,3517.0,90639999.8664,10861.0,10911.0,10771.0,10821.0,59332499.9809,0.0668,143.2995,5.536905239534199,154.37331047906838,132.2256895209316,80.64663857849425
2021-01-07,153.41,153.73,153.079,151.68,138115.46000000002,132.124,132.229,131.677,131.691,118141239715.57648,83.292,83.638,83.038,83.511,123814.61959999998,111.52,111.657,110.95,111.01,86263990539.5509,175.606,176.932,172.092,172.566,206292500.4959,2482.0,2515.0,2481.0,2515.0,61825001.239800006,554.0,570.0,549.0,567.0,10735000.2527,3577.0,3605.0,3568.0,3604.0,128082500.4576,11071.0,11375.0,11016.0,11316.0,105927499.2943,0.0670999999999999,143.8971,5.771179418820179,155.43945883764036,132.35474116235963,74.4892348039423
2021-01-08,152.419,152.858,151.533,152.034,103565.9096,130.106,130.422,129.601,129.729,118071910736.08456,80.434,80.76,80.324,80.463,120079.9794,109.669,109.77,109.186,109.303,76342030700.68376,175.067,179.188,175.067,175.634,272302497.86370003,2513.0,2564.0,2512.0,2563.0,61400000.5721,525.0,637.0,525.0,628.0,20202499.628,3536.0,3589.0,3526.0,3582.0,99157500.2671,11266.0,11552.0,11266.0,11531.0,96449999.8092,0.0657,144.54590000000002,5.925845042115242,156.3975900842305,132.69420991576953,74.86559699937484
2021-01-09,151.419,152.192,151.346,150.415,101823.61909999998,130.234,130.589,130.16,130.518,79927429504.39459,81.004,81.523,80.884,81.334,102752.4604,110.01,110.122,109.913,109.929,66742550231.9339,183.412,185.711,182.995,185.315,209974997.5205,2449.0,2455.0,2432.0,2445.0,27677500.0095,564.0,564.0,558.0,559.0,2117499.9606,3363.0,3367.0,3312.0,3337.0,47205000.8774,11571.0,11611.0,11510.0,11578.0,61825000.76280001,0.0657,145.14524999999998,5.8805226036560665,156.9062952073121,133.38420479268785,71.63821981177223
2021-01-10,150.415,150.415,150.415,155.096,0.0,128.73,128.73,128.73,128.73,0.0,80.602,80.602,80.602,80.602,0.0,110.997,110.997,110.997,110.997,0.0,187.319,187.319,187.319,187.319,0.0,2396.0,2396.0,2396.0,2396.0,0.0,556.0,556.0,556.0,556.0,0.0,3392.0,3392.0,3392.0,3392.0,0.0,12101.0,12101.0,12101.0,12101.0,0.0,0.0657,145.9153,6.132240237166305,158.1797804743326,133.6508195256674,75.85387383716983
2021-01-11,155.712,155.885,154.661,150.504,151955.06049999996,132.287,132.392,131.475,131.939,149696041015.6254,85.689,85.909,84.495,84.648,161280.16799999998,113.989,114.132,113.461,113.957,116975430603.0279,198.914,200.249,195.428,198.406,102717499.7329,2706.0,2736.0,2535.0,2563.0,16787499.6066,593.0,600.0,591.0,597.0,15012499.8092,3484.0,3489.0,3439.0,3449.0,60497499.46599999,13752.0,14026.0,13752.0,13855.0,67010000.2289,0.0657,146.42424999999997,6.0658975460751074,158.55604509215019,134.29245490784976,64.89502099580082
2021-01-12,149.52,150.792,149.52,142.075,214015.9895,127.625,128.221,127.489,127.879,181665999511.7189,80.095,80.558,79.912,80.224,227387.49,112.753,113.33,112.621,113.182,164026299682.61743,186.291,187.899,184.467,187.191,817862495.4222,2528.0,2552.0,2523.0,2537.0,51029999.4946,558.0,558.0,542.0,543.0,43932500.124,3125.0,3193.0,3124.0,3184.0,120922500.6104,13670.0,13767.0,13466.0,13597.0,132894999.5041,0.0647,146.52295,5.972942495119676,158.46883499023937,134.57706500976064,51.10144997935538
2021-01-13,141.634,142.235,141.594,141.041,205284.3699,126.278,126.524,125.925,126.148,222040368652.3439,80.331,80.852,80.292,80.735,177443.80990000002,103.88,104.196,103.563,103.799,113744050048.8284,152.236,154.733,152.236,152.769,192287501.3351,1999.0,2026.0,1988.0,1998.0,64834999.5613,525.0,541.0,518.0,538.0,41752500.534,2894.0,2935.0,2864.0,2912.0,90819999.6948,10716.0,10795.0,10635.0,10716.0,37109999.895,0.0616,146.56995,5.9232412577384475,158.4164325154769,134.7234674845231,49.849551022342254
2021-01-14,142.064,142.115,140.954,141.041,186610.07080000004,126.163,126.195,125.401,125.408,188709310791.0161,80.737,80.788,79.718,79.96,180430.5088,103.799,103.912,103.616,103.75,90715420166.01598,151.807,153.955,146.774,148.71,201085001.9455,1994.0,2000.0,1983.0,1985.0,68902499.67570001,539.0,540.0,529.0,533.0,38287499.4277,2904.0,2907.0,2831.0,2831.0,91950002.1934,10715.0,10730.0,10455.0,10546.0,40419999.59949999,0.058,146.61695,5.872723509448375,158.36239701889676,134.87150298110325,49.849551022342254
2021-01-15,141.041,141.041,141.041,141.041,0.0,125.408,125.408,125.408,125.408,0.0,79.96,79.96,79.96,79.96,0.0,103.75,103.75,103.75,103.75,0.0,148.71,148.71,148.71,148.71,0.0,1985.0,1985.0,1985.0,1985.0,0.0,533.0,533.0,533.0,533.0,0.0,2831.0,2831.0,2831.0,2831.0,0.0,10546.0,10546.0,10546.0,10546.0,0.0,0.0648,146.69085,5.787975423465294,158.2668008469306,135.11489915306942,46.965824814592104
2021-01-16,141.041,141.041,141.041,140.862,0.0,125.408,125.408,125.408,125.408,0.0,79.96,79.96,79.96,79.96,0.0,103.75,103.75,103.75,103.75,0.0,148.71,148.71,148.71,148.71,0.0,1985.0,1985.0,1985.0,1985.0,0.0,533.0,533.0,533.0,533.0,0.0,2831.0,2831.0,2831.0,2831.0,0.0,10546.0,10546.0,10546.0,10546.0,0.0,0.0648,146.74065000000002,5.730159566760166,158.20096913352035,135.2803308664797,38.48946776935711
2021-01-17,141.082,141.195,140.354,141.563,173677.63000000003,125.436,125.488,125.087,125.201,175954601440.42987,80.023,80.066,79.51,79.615,150740.26969999998,103.817,103.931,103.637,103.684,94427689361.57268,148.413,151.335,147.791,151.235,133570001.6022,1967.0,1988.0,1964.0,1978.0,61895000.4579,528.0,532.0,520.0,524.0,34377500.0573,2832.0,2834.0,2769.0,2785.0,72429999.3514,10511.0,10531.0,10370.0,10461.0,39975000.1431,0.0648,146.79019999999997,5.678058217013655,158.14631643402728,135.43408356597266,31.784481656653455
2021-01-18,140.87,141.734,140.743,141.33,156165.90039999998,125.219,126.211,125.192,126.016,175364159301.758,79.64,80.318,79.553,79.923,158811.62250000003,103.686,104.085,103.652,103.899,100988990631.104,152.612,153.095,145.531,146.975,188387499.8092,1972.0,2002.0,1966.0,1985.0,49412498.951,531.0,551.0,523.0,544.0,38147500.0382,2800.0,2842.0,2795.0,2831.0,63467499.733,10560.0,10627.0,10510.0,10581.0,35195000.4101,0.0735,146.79829999999998,5.669725214728941,158.13775042945787,135.4588495705421,33.65820642978005
2021-01-19,141.568,142.336,141.082,142.11,163292.97069999995,126.015,126.185,125.268,125.329,175447819335.93774,79.924,80.344,79.907,80.178,151912.63960000002,103.9,103.93,103.445,103.538,88178120361.3286,146.88,147.336,143.97,146.232,168972499.84740004,1997.0,2029.0,1990.0,2028.0,45732499.838,543.0,557.0,536.0,556.0,35732500.0762,2844.0,2880.0,2824.0,2843.0,64990000.7247,10706.0,10734.0,10520.0,10596.0,33544999.8378,0.071,146.84539999999998,5.62422114748312,158.09384229496624,135.59695770503373,24.94640122511484
2021-01-20,141.324,142.215,141.285,141.928,165753.5013,125.318,125.968,125.311,125.916,193666881652.83243,80.172,80.515,80.138,80.32,157319.35000000003,103.53,103.668,103.327,103.496,105566029907.2271,145.869,147.23,143.914,144.87,189899998.6649,2035.0,2061.0,2029.0,2050.0,50684999.9427,565.0,573.0,564.0,567.0,39247499.4659,2857.0,2913.0,2857.0,2891.0,67732501.5069,10595.0,10662.0,10531.0,10595.0,30817500.114499997,0.0682,146.8834,5.586282441462873,158.05596488292574,135.71083511707425,26.499654316970975
2021-01-21,142.119,142.2,141.508,141.928,143346.29050000003,125.929,126.399,125.892,126.275,161789831604.00424,80.32,80.445,79.902,80.015,155567.1801,103.506,103.887,103.483,103.727,86603259460.44969,143.174,144.214,141.888,142.616,180639997.4825,2041.0,2073.0,2038.0,2062.0,37154999.9714,560.0,562.0,552.0,555.0,36792500.2576,2874.0,2880.0,2842.0,2850.0,62402500.152600005,10446.0,10501.0,10380.0,10471.0,35230000.257599995,0.0674,146.80665000000002,5.645974441792599,158.09859888358523,135.5147011164148,28.599016853932554
2021-01-22,141.928,141.928,141.928,141.928,0.0,126.275,126.275,126.275,126.275,0.0,80.015,80.015,80.015,80.015,0.0,103.727,103.727,103.727,103.727,0.0,142.616,142.616,142.616,142.616,0.0,2062.0,2062.0,2062.0,2062.0,0.0,555.0,555.0,555.0,555.0,0.0,2850.0,2850.0,2850.0,2850.0,0.0,10471.0,10471.0,10471.0,10471.0,0.0,0.0655999999999999,146.4605,5.725699143704366,157.91189828740872,135.00910171259127,27.47213553276862
2021-01-23,141.928,141.928,141.928,141.87,0.0,126.275,126.275,126.275,126.275,0.0,80.015,80.015,80.015,80.015,0.0,103.727,103.727,103.727,103.727,0.0,142.616,142.616,142.616,142.616,0.0,2062.0,2062.0,2062.0,2062.0,0.0,555.0,555.0,555.0,555.0,0.0,2850.0,2850.0,2850.0,2850.0,0.0,10471.0,10471.0,10471.0,10471.0,0.0,0.0655999999999999,145.90585,5.598526284234879,157.10290256846974,134.70879743153023,29.52704969092916
2021-01-24,142.001,142.322,141.65,142.305,170006.9901,126.291,126.369,125.808,125.955,163119601806.64102,80.089,80.338,79.76,80.017,174258.84829999998,103.781,103.936,103.672,103.745,76440389343.262,143.714,145.188,136.528,136.754,235979999.5422,2054.0,2067.0,2032.0,2034.0,37582499.7425,558.0,559.0,546.0,549.0,42062500.4768,2840.0,2846.0,2800.0,2821.0,58924999.7139,10455.0,10475.0,10151.0,10295.0,33500000.0,0.0655999999999999,145.4717,5.51979491514569,156.5112898302914,134.4321101697086,11.526198640437926
