Gmt time,tona_rate,sonia_rate,tona_sonia_difference
2016-10-18,-0.045,0.2112,0.2562
2016-10-19,-0.041,0.2136,0.2546
2016-10-20,-0.035,0.2125,0.2475
2016-10-21,-0.035,0.2112,0.2462
2016-10-22,-0.035,0.2112,0.2462
2016-10-23,-0.035,0.2112,0.2462
2016-10-24,-0.04,0.2115,0.2515
2016-10-25,-0.041,0.2117,0.2527
2016-10-26,-0.042,0.2105,0.2525
2016-10-27,-0.044,0.209,0.253
2016-10-28,-0.043,0.2092,0.2522
2016-10-29,-0.043,0.2092,0.2522
2016-10-30,-0.043,0.2092,0.2522
2016-10-31,-0.047,0.1999,0.2469
2016-11-01,-0.045,0.2122,0.2572
2016-11-02,-0.045,0.2082,0.2532
2016-11-03,-0.045,0.2082,0.2532
2016-11-04,-0.044,0.2106,0.2546
2016-11-05,-0.044,0.2106,0.2546
2016-11-06,-0.044,0.2106,0.2546
2016-11-07,-0.044,0.2108,0.25479999999999997
2016-11-08,-0.044,0.2116,0.2556
2016-11-09,-0.049,0.2102,0.2592
2016-11-10,-0.05,0.2137,0.2637
2016-11-11,-0.05,0.214,0.264
2016-11-12,-0.05,0.214,0.264
2016-11-13,-0.05,0.214,0.264
2016-11-14,-0.053,0.2106,0.2636
2016-11-15,-0.046,0.2106,0.2566
2016-11-16,-0.048,0.2103,0.2583
2016-11-17,-0.045,0.2101,0.2551
2016-11-18,-0.049,0.2117,0.2607
2016-11-19,-0.049,0.2117,0.2607
2016-11-20,-0.049,0.2117,0.2607
2016-11-21,-0.051,0.2099,0.2609
2016-11-22,-0.053,0.2108,0.2638
2016-11-23,-0.053,0.2108,0.2638
2016-11-24,-0.054,0.2118,0.2658
2016-11-25,-0.054,0.2106,0.2646
2016-11-26,-0.054,0.2106,0.2646
2016-11-27,-0.054,0.2106,0.2646
2016-11-28,-0.054,0.2129,0.2669
2016-11-29,-0.052,0.2116,0.2636
2016-11-30,-0.054,0.2024,0.2564
2016-12-01,-0.051,0.2147,0.2657
2016-12-02,-0.049,0.2115,0.2605
2016-12-03,-0.049,0.2115,0.2605
2016-12-04,-0.049,0.2115,0.2605
2016-12-05,-0.052,0.2134,0.2654
2016-12-06,-0.054,0.2114,0.2654
2016-12-07,-0.056,0.2118,0.2678
2016-12-08,-0.053,0.2161,0.2691
2016-12-09,-0.05,0.2127,0.2627
2016-12-10,-0.05,0.2127,0.2627
2016-12-11,-0.05,0.2127,0.2627
2016-12-12,-0.052,0.2125,0.2645
2016-12-13,-0.043,0.2163,0.2593
2016-12-14,-0.034,0.2122,0.2462
2016-12-15,-0.029,0.2201,0.2491
2016-12-16,-0.037,0.2144,0.2514
2016-12-17,-0.037,0.2144,0.2514
2016-12-18,-0.037,0.2144,0.2514
2016-12-19,-0.036,0.2177,0.2537
2016-12-20,-0.032,0.2207,0.25270000000000004
2016-12-21,-0.027,0.2203,0.2473
2016-12-22,-0.028,0.2137,0.2417
2016-12-23,-0.028,0.2137,0.2417
2016-12-24,-0.028,0.2137,0.2417
2016-12-25,-0.028,0.2137,0.2417
2016-12-26,-0.028,0.2137,0.2417
2016-12-27,-0.028,0.2137,0.2417
2016-12-28,-0.046,0.2185,0.2645
2016-12-29,-0.048,0.215,0.263
2016-12-30,-0.058,0.1618,0.2198
2016-12-31,-0.058,0.1618,0.2198
2017-01-01,-0.058,0.1618,0.2198
2017-01-02,-0.058,0.1618,0.2198
2017-01-03,-0.058,0.1618,0.2198
2017-01-04,-0.051,0.2143,0.2653
2017-01-05,-0.047,0.2132,0.2602
2017-01-06,-0.042,0.2126,0.2546
2017-01-07,-0.042,0.2126,0.2546
2017-01-08,-0.042,0.2126,0.2546
2017-01-09,-0.042,0.2126,0.2546
2017-01-10,-0.037,0.2122,0.2492
2017-01-11,-0.03,0.2113,0.2413
2017-01-12,-0.027,0.2128,0.23979999999999999
2017-01-13,-0.026,0.2127,0.2387
2017-01-14,-0.026,0.2127,0.2387
2017-01-15,-0.026,0.2127,0.2387
2017-01-16,-0.047,0.2125,0.2595
2017-01-17,-0.048,0.2129,0.2609
2017-01-18,-0.047,0.2139,0.2609
2017-01-19,-0.047,0.2139,0.2609
2017-01-20,-0.046,0.2154,0.2614
2017-01-21,-0.046,0.2154,0.2614
2017-01-22,-0.046,0.2154,0.2614
2017-01-23,-0.048,0.2152,0.2632
2017-01-24,-0.05,0.2131,0.2631
2017-01-25,-0.049,0.2138,0.2628
2017-01-26,-0.051,0.2132,0.2642
2017-01-27,-0.051,0.2162,0.2672
2017-01-28,-0.051,0.2162,0.2672
2017-01-29,-0.051,0.2162,0.2672
2017-01-30,-0.05,0.215,0.265
2017-01-31,-0.058,0.2078,0.26580000000000004
2017-02-01,-0.054,0.211,0.265
2017-02-02,-0.052,0.2123,0.2643
2017-02-03,-0.05,0.2118,0.2618
2017-02-04,-0.05,0.2118,0.2618
2017-02-05,-0.05,0.2118,0.2618
2017-02-06,-0.046,0.212,0.258
2017-02-07,-0.035,0.2103,0.2453
2017-02-08,-0.028,0.2105,0.2385
2017-02-09,-0.027,0.208,0.235
2017-02-10,-0.023,0.2101,0.2331
2017-02-11,-0.023,0.2101,0.2331
2017-02-12,-0.023,0.2101,0.2331
2017-02-13,-0.027,0.209,0.236
2017-02-14,-0.026,0.2097,0.2357
2017-02-15,-0.026,0.2083,0.2343
2017-02-16,-0.045,0.2109,0.2559
2017-02-17,-0.047,0.2115,0.2585
2017-02-18,-0.047,0.2115,0.2585
2017-02-19,-0.047,0.2115,0.2585
2017-02-20,-0.046,0.2112,0.2572
2017-02-21,-0.042,0.2131,0.2551
2017-02-22,-0.036,0.2172,0.2532
2017-02-23,-0.032,0.2099,0.2419
2017-02-24,-0.033,0.212,0.245
2017-02-25,-0.033,0.212,0.245
2017-02-26,-0.033,0.212,0.245
2017-02-27,-0.039,0.2111,0.2501
2017-02-28,-0.048,0.203,0.251
2017-03-01,-0.046,0.2119,0.2579
2017-03-02,-0.042,0.2112,0.2532
2017-03-03,-0.037,0.2102,0.2472
2017-03-04,-0.037,0.2102,0.2472
2017-03-05,-0.037,0.2102,0.2472
2017-03-06,-0.038,0.2118,0.2498
2017-03-07,-0.035,0.2109,0.2459
2017-03-08,-0.032,0.2111,0.2431
2017-03-09,-0.027,0.2114,0.2384
2017-03-10,-0.029,0.213,0.242
2017-03-11,-0.029,0.213,0.242
2017-03-12,-0.029,0.213,0.242
2017-03-13,-0.048,0.2101,0.2581
2017-03-14,-0.053,0.2106,0.2636
2017-03-15,-0.046,0.2105,0.2565
2017-03-16,-0.043,0.2094,0.2524
2017-03-17,-0.039,0.2099,0.2489
2017-03-18,-0.039,0.2099,0.2489
2017-03-19,-0.039,0.2099,0.2489
2017-03-20,-0.039,0.2099,0.2489
2017-03-21,-0.042,0.2124,0.2544
2017-03-22,-0.039,0.2104,0.2494
2017-03-23,-0.037,0.2126,0.24960000000000002
2017-03-24,-0.039,0.2127,0.2517
2017-03-25,-0.039,0.2127,0.2517
2017-03-26,-0.039,0.2127,0.2517
2017-03-27,-0.044,0.2092,0.2532
2017-03-28,-0.047,0.21,0.257
2017-03-29,-0.046,0.2116,0.2576
2017-03-30,-0.046,0.2136,0.2596
2017-03-31,-0.06,0.174,0.23399999999999999
2017-04-01,-0.06,0.174,0.23399999999999999
2017-04-02,-0.06,0.174,0.23399999999999999
2017-04-03,-0.056,0.2107,0.2667
2017-04-04,-0.056,0.2112,0.2672
2017-04-05,-0.052,0.2095,0.2615
2017-04-06,-0.042,0.211,0.253
2017-04-07,-0.035,0.2108,0.2458
2017-04-08,-0.035,0.2108,0.2458
2017-04-09,-0.035,0.2108,0.2458
2017-04-10,-0.037,0.2116,0.24860000000000002
2017-04-11,-0.037,0.2112,0.2482
2017-04-12,-0.036,0.2101,0.2461
2017-04-13,-0.034,0.2122,0.2462
2017-04-14,-0.034,0.2122,0.2462
2017-04-15,-0.034,0.2122,0.2462
2017-04-16,-0.034,0.2122,0.2462
2017-04-17,-0.034,0.2122,0.2462
2017-04-18,-0.053,0.2112,0.2642
2017-04-19,-0.056,0.2117,0.2677
2017-04-20,-0.061,0.2124,0.2734
2017-04-21,-0.066,0.2121,0.2781
2017-04-22,-0.066,0.2121,0.2781
2017-04-23,-0.066,0.2121,0.2781
2017-04-24,-0.07,0.2118,0.2818
2017-04-25,-0.074,0.2122,0.2862
2017-04-26,-0.074,0.2127,0.2867
2017-04-27,-0.075,0.2111,0.2861
2017-04-28,-0.074,0.2108,0.2848
2017-04-29,-0.074,0.2108,0.2848
2017-04-30,-0.074,0.2108,0.2848
2017-05-01,-0.074,0.2108,0.2848
2017-05-02,-0.07,0.2111,0.2811
2017-05-03,-0.07,0.2111,0.2811
2017-05-04,-0.07,0.2111,0.2811
2017-05-05,-0.07,0.2111,0.2811
2017-05-06,-0.07,0.2111,0.2811
2017-05-07,-0.07,0.2111,0.2811
2017-05-08,-0.065,0.2136,0.2786
2017-05-09,-0.053,0.2142,0.2672
2017-05-10,-0.042,0.2155,0.2575
2017-05-11,-0.039,0.2131,0.2521
2017-05-12,-0.037,0.2146,0.2516
2017-05-13,-0.037,0.2146,0.2516
2017-05-14,-0.037,0.2146,0.2516
2017-05-15,-0.033,0.2137,0.2467
2017-05-16,-0.048,0.2142,0.2622
2017-05-17,-0.051,0.2147,0.2657
2017-05-18,-0.052,0.2133,0.2653
2017-05-19,-0.051,0.2137,0.2647
2017-05-20,-0.051,0.2137,0.2647
2017-05-21,-0.051,0.2137,0.2647
2017-05-22,-0.051,0.2114,0.2624
2017-05-23,-0.037,0.2112,0.2482
2017-05-24,-0.054,0.2106,0.2646
2017-05-25,-0.055,0.2122,0.2672
2017-05-26,-0.055,0.213,0.268
2017-05-27,-0.055,0.213,0.268
2017-05-28,-0.055,0.213,0.268
2017-05-29,-0.055,0.213,0.268
2017-05-30,-0.061,0.2119,0.27290000000000003
2017-05-31,-0.065,0.2087,0.2737
2017-06-01,-0.06,0.2131,0.2731
2017-06-02,-0.059,0.213,0.272
2017-06-03,-0.059,0.213,0.272
2017-06-04,-0.059,0.213,0.272
2017-06-05,-0.058,0.2114,0.26940000000000003
2017-06-06,-0.057,0.2122,0.2692
2017-06-07,-0.056,0.2114,0.2674
2017-06-08,-0.055,0.2118,0.2668
2017-06-09,-0.053,0.2116,0.2646
2017-06-10,-0.053,0.2116,0.2646
2017-06-11,-0.053,0.2116,0.2646
2017-06-12,-0.054,0.2108,0.2648
2017-06-13,-0.054,0.2122,0.2662
2017-06-14,-0.055,0.2123,0.2673
2017-06-15,-0.052,0.2123,0.2643
2017-06-16,-0.06,0.2124,0.2724
2017-06-17,-0.06,0.2124,0.2724
2017-06-18,-0.06,0.2124,0.2724
2017-06-19,-0.058,0.213,0.271
2017-06-20,-0.055,0.2173,0.2723
2017-06-21,-0.056,0.2149,0.27090000000000003
2017-06-22,-0.055,0.2147,0.2697
2017-06-23,-0.051,0.2157,0.2667
2017-06-24,-0.051,0.2157,0.2667
2017-06-25,-0.051,0.2157,0.2667
2017-06-26,-0.053,0.2131,0.2661
2017-06-27,-0.05,0.2139,0.2639
2017-06-28,-0.051,0.2116,0.2626
2017-06-29,-0.053,0.2129,0.2659
2017-06-30,-0.069,0.194,0.263
2017-07-01,-0.069,0.194,0.263
2017-07-02,-0.069,0.194,0.263
2017-07-03,-0.06,0.2137,0.2737
2017-07-04,-0.056,0.2118,0.2678
2017-07-05,-0.054,0.212,0.266
2017-07-06,-0.051,0.2129,0.2639
2017-07-07,-0.05,0.2143,0.2643
2017-07-08,-0.05,0.2143,0.2643
2017-07-09,-0.05,0.2143,0.2643
2017-07-10,-0.05,0.2124,0.2624
2017-07-11,-0.048,0.2142,0.2622
2017-07-12,-0.044,0.2148,0.2588
2017-07-13,-0.04,0.2145,0.2545
2017-07-14,-0.042,0.2144,0.2564
2017-07-15,-0.042,0.2144,0.2564
2017-07-16,-0.042,0.2144,0.2564
2017-07-17,-0.042,0.2144,0.2564
2017-07-18,-0.055,0.2117,0.2667
2017-07-19,-0.055,0.2103,0.2653
2017-07-20,-0.056,0.2119,0.2679
2017-07-21,-0.055,0.2142,0.2692
2017-07-22,-0.055,0.2142,0.2692
2017-07-23,-0.055,0.2142,0.2692
2017-07-24,-0.058,0.2123,0.2703
2017-07-25,-0.06,0.2119,0.27190000000000003
2017-07-26,-0.06,0.2121,0.2721
2017-07-27,-0.063,0.2115,0.27449999999999997
2017-07-28,-0.063,0.212,0.275
2017-07-29,-0.063,0.212,0.275
2017-07-30,-0.063,0.212,0.275
2017-07-31,-0.064,0.2034,0.26739999999999997
2017-08-01,-0.063,0.2115,0.27449999999999997
2017-08-02,-0.063,0.2143,0.2773
2017-08-03,-0.057,0.2143,0.2713
2017-08-04,-0.054,0.2129,0.2669
2017-08-05,-0.054,0.2129,0.2669
2017-08-06,-0.054,0.2129,0.2669
2017-08-07,-0.049,0.2125,0.2615
2017-08-08,-0.042,0.2159,0.2579
2017-08-09,-0.033,0.2148,0.2478
2017-08-10,-0.028,0.2126,0.2406
2017-08-11,-0.028,0.2126,0.2406
2017-08-12,-0.028,0.2126,0.2406
2017-08-13,-0.028,0.2126,0.2406
2017-08-14,-0.028,0.2123,0.24029999999999999
2017-08-15,-0.026,0.213,0.239
2017-08-16,-0.047,0.2137,0.2607
2017-08-17,-0.049,0.2156,0.2646
2017-08-18,-0.052,0.2123,0.2643
2017-08-19,-0.052,0.2123,0.2643
2017-08-20,-0.052,0.2123,0.2643
2017-08-21,-0.053,0.2115,0.2645
2017-08-22,-0.055,0.2116,0.2666
2017-08-23,-0.04,0.212,0.252
2017-08-24,-0.052,0.211,0.263
2017-08-25,-0.055,0.2159,0.27090000000000003
2017-08-26,-0.055,0.2159,0.27090000000000003
2017-08-27,-0.055,0.2159,0.27090000000000003
2017-08-28,-0.055,0.2159,0.27090000000000003
2017-08-29,-0.057,0.2142,0.2712
2017-08-30,-0.059,0.2133,0.2723
2017-08-31,-0.066,0.2109,0.27690000000000003
2017-09-01,-0.063,0.2123,0.2753
2017-09-02,-0.063,0.2123,0.2753
2017-09-03,-0.063,0.2123,0.2753
2017-09-04,-0.064,0.2122,0.2762
2017-09-05,-0.064,0.2118,0.2758
2017-09-06,-0.064,0.2112,0.2752
2017-09-07,-0.064,0.2108,0.2748
2017-09-08,-0.065,0.2144,0.2794
2017-09-09,-0.065,0.2144,0.2794
2017-09-10,-0.065,0.2144,0.2794
2017-09-11,-0.064,0.2132,0.2772
2017-09-12,-0.063,0.2146,0.2776
2017-09-13,-0.062,0.2148,0.2768
2017-09-14,-0.059,0.2148,0.2738
2017-09-15,-0.06,0.2169,0.27690000000000003
2017-09-16,-0.06,0.2169,0.27690000000000003
2017-09-17,-0.06,0.2169,0.27690000000000003
2017-09-18,-0.06,0.2169,0.27690000000000003
2017-09-19,-0.061,0.2152,0.2762
2017-09-20,-0.057,0.2172,0.2742
2017-09-21,-0.054,0.2145,0.2685
2017-09-22,-0.046,0.2113,0.2573
2017-09-23,-0.046,0.2113,0.2573
2017-09-24,-0.046,0.2113,0.2573
2017-09-25,-0.042,0.2106,0.2526
2017-09-26,-0.046,0.2097,0.2557
2017-09-27,-0.048,0.2094,0.2574
2017-09-28,-0.048,0.2101,0.2581
2017-09-29,-0.063,0.1991,0.2621
2017-09-30,-0.063,0.1991,0.2621
2017-10-01,-0.063,0.1991,0.2621
2017-10-02,-0.047,0.2108,0.2578
2017-10-03,-0.043,0.2094,0.2524
2017-10-04,-0.035,0.2085,0.2435
2017-10-05,-0.032,0.2093,0.24130000000000001
2017-10-06,-0.028,0.2078,0.2358
2017-10-07,-0.028,0.2078,0.2358
2017-10-08,-0.028,0.2078,0.2358
2017-10-09,-0.028,0.2078,0.2358
2017-10-10,-0.029,0.2065,0.2355
2017-10-11,-0.024,0.2086,0.2326
2017-10-12,-0.021,0.2072,0.2282
2017-10-13,-0.021,0.2082,0.2292
2017-10-14,-0.021,0.2082,0.2292
2017-10-15,-0.021,0.2082,0.2292
2017-10-16,-0.043,0.2093,0.2523
2017-10-17,-0.043,0.2118,0.25479999999999997
2017-10-18,-0.041,0.2128,0.25379999999999997
2017-10-19,-0.042,0.2141,0.2561
2017-10-20,-0.041,0.2141,0.2551
2017-10-21,-0.041,0.2141,0.2551
2017-10-22,-0.041,0.2141,0.2551
2017-10-23,-0.042,0.2131,0.2551
2017-10-24,-0.041,0.2126,0.2536
2017-10-25,-0.041,0.2147,0.2557
2017-10-26,-0.041,0.214,0.255
2017-10-27,-0.039,0.2131,0.2521
2017-10-28,-0.039,0.2131,0.2521
2017-10-29,-0.039,0.2131,0.2521
2017-10-30,-0.04,0.216,0.256
2017-10-31,-0.046,0.2096,0.2556
2017-11-01,-0.044,0.2145,0.2585
2017-11-02,-0.044,0.4055,0.4495
2017-11-03,-0.044,0.4055,0.4495
2017-11-04,-0.044,0.4055,0.4495
2017-11-05,-0.044,0.4055,0.4495
2017-11-06,-0.046,0.4649,0.5109
2017-11-07,-0.045,0.4624,0.5074
2017-11-08,-0.044,0.4632,0.5072
2017-11-09,-0.044,0.4628,0.5068
2017-11-10,-0.044,0.4622,0.5062
2017-11-11,-0.044,0.4622,0.5062
2017-11-12,-0.044,0.4622,0.5062
2017-11-13,-0.048,0.4662,0.5142
2017-11-14,-0.048,0.4644,0.5124
2017-11-15,-0.045,0.4632,0.5082
2017-11-16,-0.046,0.4622,0.5082
2017-11-17,-0.048,0.4638,0.5118
2017-11-18,-0.048,0.4638,0.5118
2017-11-19,-0.048,0.4638,0.5118
2017-11-20,-0.047,0.4623,0.5093
2017-11-21,-0.05,0.4617,0.5117
2017-11-22,-0.054,0.4622,0.5162
2017-11-23,-0.054,0.4622,0.5162
2017-11-24,-0.054,0.4635,0.5175000000000001
2017-11-25,-0.054,0.4635,0.5175000000000001
2017-11-26,-0.054,0.4635,0.5175000000000001
2017-11-27,-0.053,0.4618,0.5148
2017-11-28,-0.053,0.4634,0.5164
2017-11-29,-0.053,0.4663,0.5193
2017-11-30,-0.055,0.4623,0.5173
2017-12-01,-0.056,0.4661,0.5221
2017-12-02,-0.056,0.4661,0.5221
2017-12-03,-0.056,0.4661,0.5221
2017-12-04,-0.052,0.4667,0.5187
2017-12-05,-0.05,0.4655,0.5155000000000001
2017-12-06,-0.034,0.4594,0.49339999999999995
2017-12-07,-0.043,0.4664,0.5094
2017-12-08,-0.038,0.4629,0.5009
2017-12-09,-0.038,0.4629,0.5009
2017-12-10,-0.038,0.4629,0.5009
2017-12-11,-0.036,0.4623,0.49829999999999997
2017-12-12,-0.034,0.4612,0.4952
2017-12-13,-0.032,0.4627,0.49470000000000003
2017-12-14,-0.026,0.4624,0.4884
2017-12-15,-0.037,0.4637,0.5007
2017-12-16,-0.037,0.4637,0.5007
2017-12-17,-0.037,0.4637,0.5007
2017-12-18,-0.046,0.4659,0.5119
2017-12-19,-0.048,0.469,0.517
2017-12-20,-0.047,0.4684,0.5154
2017-12-21,-0.046,0.4643,0.5103
2017-12-22,-0.045,0.4647,0.5097
2017-12-23,-0.045,0.4647,0.5097
2017-12-24,-0.045,0.4647,0.5097
2017-12-25,-0.045,0.4647,0.5097
2017-12-26,-0.045,0.4647,0.5097
2017-12-27,-0.037,0.466,0.503
2017-12-28,-0.036,0.4665,0.5025000000000001
2017-12-29,-0.062,0.4123,0.4743
2017-12-30,-0.062,0.4123,0.4743
2017-12-31,-0.062,0.4123,0.4743
2018-01-01,-0.062,0.4123,0.4743
2018-01-02,-0.062,0.4123,0.4743
2018-01-03,-0.062,0.4123,0.4743
2018-01-04,-0.047,0.4618,0.5088
2018-01-05,-0.042,0.4625,0.5045000000000001
2018-01-06,-0.042,0.4625,0.5045000000000001
2018-01-07,-0.042,0.4625,0.5045000000000001
2018-01-08,-0.042,0.4625,0.5045000000000001
2018-01-09,-0.038,0.4627,0.5007
2018-01-10,-0.036,0.4647,0.5007
2018-01-11,-0.03,0.4655,0.49550000000000005
2018-01-12,-0.027,0.468,0.49500000000000005
2018-01-13,-0.027,0.468,0.49500000000000005
2018-01-14,-0.027,0.468,0.49500000000000005
2018-01-15,-0.029,0.4638,0.4928
2018-01-16,-0.042,0.4605,0.5025000000000001
2018-01-17,-0.042,0.4615,0.5035000000000001
2018-01-18,-0.042,0.4619,0.5039
2018-01-19,-0.041,0.4634,0.5044
2018-01-20,-0.041,0.4634,0.5044
2018-01-21,-0.041,0.4634,0.5044
2018-01-22,-0.041,0.463,0.504
2018-01-23,-0.041,0.4619,0.5029
2018-01-24,-0.036,0.462,0.498
2018-01-25,-0.041,0.4618,0.5028
2018-01-26,-0.04,0.4633,0.5033
2018-01-27,-0.04,0.4633,0.5033
2018-01-28,-0.04,0.4633,0.5033
2018-01-29,-0.043,0.4613,0.5043
2018-01-30,-0.044,0.4627,0.5067
2018-01-31,-0.05,0.4668,0.5168
2018-02-01,-0.045,0.4636,0.5086
2018-02-02,-0.042,0.4632,0.5052
2018-02-03,-0.042,0.4632,0.5052
2018-02-04,-0.042,0.4632,0.5052
2018-02-05,-0.044,0.4619,0.5059
2018-02-06,-0.041,0.4626,0.5036
2018-02-07,-0.038,0.4618,0.49979999999999997
2018-02-08,-0.036,0.4624,0.49839999999999995
2018-02-09,-0.034,0.4634,0.49739999999999995
2018-02-10,-0.034,0.4634,0.49739999999999995
2018-02-11,-0.034,0.4634,0.49739999999999995
2018-02-12,-0.034,0.4634,0.49739999999999995
2018-02-13,-0.032,0.4636,0.49560000000000004
2018-02-14,-0.029,0.4651,0.49410000000000004
2018-02-15,-0.033,0.4642,0.4972
2018-02-16,-0.042,0.4637,0.5057
2018-02-17,-0.042,0.4637,0.5057
2018-02-18,-0.042,0.4637,0.5057
2018-02-19,-0.044,0.462,0.506
2018-02-20,-0.045,0.4636,0.5086
2018-02-21,-0.048,0.4629,0.5109
2018-02-22,-0.048,0.4637,0.5117
2018-02-23,-0.046,0.4668,0.5128
2018-02-24,-0.046,0.4668,0.5128
2018-02-25,-0.046,0.4668,0.5128
2018-02-26,-0.048,0.4639,0.5119
2018-02-27,-0.048,0.4656,0.5136000000000001
2018-02-28,-0.053,0.4612,0.5142
2018-03-01,-0.052,0.4646,0.5166000000000001
2018-03-02,-0.05,0.4655,0.5155000000000001
2018-03-03,-0.05,0.4655,0.5155000000000001
2018-03-04,-0.05,0.4655,0.5155000000000001
2018-03-05,-0.054,0.4643,0.5183
2018-03-06,-0.053,0.4647,0.5177
2018-03-07,-0.055,0.4648,0.5198
2018-03-08,-0.057,0.4645,0.5215000000000001
2018-03-09,-0.061,0.4627,0.5237
2018-03-10,-0.061,0.4627,0.5237
2018-03-11,-0.061,0.4627,0.5237
2018-03-12,-0.065,0.465,0.53
2018-03-13,-0.068,0.4637,0.5317000000000001
2018-03-14,-0.068,0.4637,0.5317000000000001
2018-03-15,-0.069,0.4659,0.5348999999999999
2018-03-16,-0.063,0.4644,0.5274
2018-03-17,-0.063,0.4644,0.5274
2018-03-18,-0.063,0.4644,0.5274
2018-03-19,-0.062,0.4633,0.5253
2018-03-20,-0.061,0.4636,0.5246
2018-03-21,-0.061,0.4636,0.5246
2018-03-22,-0.063,0.4634,0.5264
2018-03-23,-0.064,0.468,0.532
2018-03-24,-0.064,0.468,0.532
2018-03-25,-0.064,0.468,0.532
2018-03-26,-0.064,0.4666,0.5306
2018-03-27,-0.066,0.4652,0.5312
2018-03-28,-0.066,0.4638,0.5298
2018-03-29,-0.066,0.4435,0.5095000000000001
2018-03-30,-0.066,0.4435,0.5095000000000001
2018-03-31,-0.066,0.4435,0.5095000000000001
2018-04-01,-0.066,0.4435,0.5095000000000001
2018-04-02,-0.066,0.4435,0.5095000000000001
2018-04-03,-0.067,0.4652,0.5322
2018-04-04,-0.063,0.4624,0.5254
2018-04-05,-0.062,0.4653,0.5273
2018-04-06,-0.059,0.4666,0.5256000000000001
2018-04-07,-0.059,0.4666,0.5256000000000001
2018-04-08,-0.059,0.4666,0.5256000000000001
2018-04-09,-0.058,0.4651,0.5231
2018-04-10,-0.055,0.4666,0.5216000000000001
2018-04-11,-0.053,0.4633,0.5163
2018-04-12,-0.047,0.4637,0.5107
2018-04-13,-0.044,0.4657,0.5097
2018-04-14,-0.044,0.4657,0.5097
2018-04-15,-0.044,0.4657,0.5097
2018-04-16,-0.059,0.4659,0.5248999999999999
2018-04-17,-0.063,0.4664,0.5294
2018-04-18,-0.063,0.467,0.53
2018-04-19,-0.069,0.4651,0.5341
2018-04-20,-0.07,0.4646,0.5346
2018-04-21,-0.07,0.4646,0.5346
2018-04-22,-0.07,0.4646,0.5346
2018-04-23,-0.071,0.4529,0.5239
2018-04-24,-0.072,0.4537,0.5257
2018-04-25,-0.072,0.454,0.526
2018-04-26,-0.071,0.4549,0.5259
2018-04-27,-0.067,0.4548,0.5218
2018-04-28,-0.067,0.4548,0.5218
2018-04-29,-0.067,0.4548,0.5218
2018-04-30,-0.067,0.4548,0.5218
2018-05-01,-0.075,0.4497,0.5246999999999999
2018-05-02,-0.075,0.4515,0.5265
2018-05-03,-0.075,0.4515,0.5265
2018-05-04,-0.075,0.4515,0.5265
2018-05-05,-0.075,0.4515,0.5265
2018-05-06,-0.075,0.4515,0.5265
2018-05-07,-0.075,0.4515,0.5265
2018-05-08,-0.063,0.4542,0.5172
2018-05-09,-0.052,0.4553,0.5073
2018-05-10,-0.042,0.4539,0.4959
2018-05-11,-0.034,0.4542,0.48819999999999997
2018-05-12,-0.034,0.4542,0.48819999999999997
2018-05-13,-0.034,0.4542,0.48819999999999997
2018-05-14,-0.034,0.4513,0.48529999999999995
2018-05-15,-0.036,0.4511,0.4871
2018-05-16,-0.055,0.4528,0.5078
2018-05-17,-0.062,0.4533,0.5153
2018-05-18,-0.064,0.454,0.518
2018-05-19,-0.064,0.454,0.518
2018-05-20,-0.064,0.454,0.518
2018-05-21,-0.068,0.4527,0.5206999999999999
2018-05-22,-0.068,0.4521,0.5201
2018-05-23,-0.07,0.4533,0.5233
2018-05-24,-0.07,0.4532,0.5232
2018-05-25,-0.071,0.4533,0.5243
2018-05-26,-0.071,0.4533,0.5243
2018-05-27,-0.071,0.4533,0.5243
2018-05-28,-0.071,0.4533,0.5243
2018-05-29,-0.07,0.4537,0.5237
2018-05-30,-0.07,0.4519,0.5219
2018-05-31,-0.065,0.4503,0.5153
2018-06-01,-0.072,0.4544,0.5264
2018-06-02,-0.072,0.4544,0.5264
2018-06-03,-0.072,0.4544,0.5264
2018-06-04,-0.071,0.4522,0.5232
2018-06-05,-0.073,0.4525,0.5255
2018-06-06,-0.072,0.4519,0.5239
2018-06-07,-0.071,0.4531,0.5241
2018-06-08,-0.072,0.4535,0.5255
2018-06-09,-0.072,0.4535,0.5255
2018-06-10,-0.072,0.4535,0.5255
2018-06-11,-0.071,0.4514,0.5224
2018-06-12,-0.071,0.4501,0.5211
2018-06-13,-0.068,0.4489,0.5169
2018-06-14,-0.067,0.4512,0.5182
2018-06-15,-0.064,0.4505,0.5145
2018-06-16,-0.064,0.4505,0.5145
2018-06-17,-0.064,0.4505,0.5145
2018-06-18,-0.069,0.4515,0.5205
2018-06-19,-0.07,0.4507,0.5206999999999999
2018-06-20,-0.073,0.4495,0.5225
2018-06-21,-0.072,0.4513,0.5233
2018-06-22,-0.075,0.4491,0.5241
2018-06-23,-0.075,0.4491,0.5241
2018-06-24,-0.075,0.4491,0.5241
2018-06-25,-0.073,0.4512,0.5242
2018-06-26,-0.074,0.4498,0.5237999999999999
2018-06-27,-0.073,0.4495,0.5225
2018-06-28,-0.071,0.4515,0.5225
2018-06-29,-0.069,0.4399,0.5089
2018-06-30,-0.069,0.4399,0.5089
2018-07-01,-0.069,0.4399,0.5089
2018-07-02,-0.074,0.4531,0.5271
2018-07-03,-0.073,0.4543,0.5273
2018-07-04,-0.073,0.4546,0.5276
